Agent ID,Renewal Status,Policy Discounts,Risk Score,Policy ID,High_Risk_Flag,Risk Category
AGT91205446,Pending,44,41,POL71149711,0,Medium Risk
AGT73116995,Not Renewed,12,94,POL44317279,1,High Risk
AGT07329342,Renewed,4,51,POL60410061,0,Medium Risk
AGT49977463,Renewed,44,95,POL71490424,1,High Risk
AGT21500742,Pending,32,41,POL48116183,0,Medium Risk
AGT33569735,Not Renewed,26,1,POL11366285,0,Low Risk
AGT99499187,Not Renewed,12,73,POL27312649,1,High Risk
AGT93865628,Not Renewed,2,40,POL23616095,0,Medium Risk
AGT82294030,Renewed,12,51,POL17842339,0,Medium Risk
AGT94843303,Pending,35,32,POL31482176,0,Medium Risk
AGT25453537,Not Renewed,32,9,POL93065434,0,Low Risk
AGT60101526,Pending,32,13,POL20797511,0,Low Risk
AGT05038364,Renewed,17,58,POL19022484,0,Medium Risk
AGT28073266,Not Renewed,30,93,POL54437917,1,High Risk
AGT41120227,Pending,20,48,POL79171752,0,Medium Risk
AGT85658830,Not Renewed,21,97,POL77295889,1,High Risk
AGT50872517,Renewed,26,28,POL28518330,0,Low Risk
AGT43614829,Pending,17,8,POL27667498,0,Low Risk
AGT43365564,Pending,0,46,POL74240303,0,Medium Risk
AGT08272503,Pending,35,70,POL02642777,1,High Risk
AGT03994448,Not Renewed,38,54,POL53266235,0,Medium Risk
AGT48389700,Pending,42,57,POL89472328,0,Medium Risk
AGT30765130,Not Renewed,17,59,POL72999115,0,Medium Risk
AGT89814591,Not Renewed,43,61,POL22426524,0,High Risk
AGT18594249,Not Renewed,50,79,POL77977275,1,High Risk
AGT89642931,Not Renewed,1,79,POL36741877,1,High Risk
AGT07793676,Not Renewed,14,80,POL81138188,1,High Risk
AGT30761377,Pending,4,50,POL37789454,0,Medium Risk
AGT82048742,Pending,27,7,POL26231753,0,Low Risk
AGT15515744,Renewed,36,78,POL72768482,1,High Risk
AGT38652107,Pending,14,60,POL44711941,0,Medium Risk
AGT95614477,Renewed,0,51,POL61600687,0,Medium Risk
AGT65383645,Pending,9,63,POL40292999,0,High Risk
AGT92468127,Not Renewed,25,60,POL18325532,0,Medium Risk
AGT14000895,Pending,47,26,POL35135678,0,Low Risk
AGT74186962,Pending,34,31,POL84035014,0,Medium Risk
AGT69814164,Pending,0,78,POL91245817,1,High Risk
AGT02354571,Pending,29,9,POL25453349,0,Low Risk
AGT07142597,Not Renewed,4,28,POL79359714,0,Low Risk
AGT14241399,Renewed,7,20,POL28053301,0,Low Risk
AGT63177974,Not Renewed,43,7,POL83112617,0,Low Risk
AGT69238844,Pending,23,24,POL70257677,0,Low Risk
AGT07091417,Renewed,10,91,POL18727318,1,High Risk
AGT13505033,Not Renewed,0,2,POL06351305,0,Low Risk
AGT21820119,Not Renewed,47,12,POL65755562,0,Low Risk
AGT39266885,Not Renewed,21,43,POL10423452,0,Medium Risk
AGT26550887,Pending,49,43,POL01955713,0,Medium Risk
AGT70599470,Pending,5,26,POL56961629,0,Low Risk
AGT91735732,Renewed,39,33,POL45153648,0,Medium Risk
AGT24143324,Not Renewed,50,8,POL18028969,0,Low Risk
AGT55410018,Pending,32,82,POL91672539,1,High Risk
AGT62578062,Not Renewed,37,23,POL28953016,0,Low Risk
AGT20323888,Pending,36,53,POL38988950,0,Medium Risk
AGT58342090,Renewed,23,49,POL27507809,0,Medium Risk
AGT55187719,Pending,23,61,POL00831253,0,High Risk
AGT54362901,Pending,10,14,POL83671253,0,Low Risk
AGT83027420,Pending,5,76,POL27100819,1,High Risk
AGT43786842,Pending,29,24,POL04601577,0,Low Risk
AGT97773558,Not Renewed,45,27,POL04910841,0,Low Risk
AGT81173622,Not Renewed,19,35,POL92491659,0,Medium Risk
AGT20442049,Pending,48,10,POL30360159,0,Low Risk
AGT09855316,Not Renewed,29,7,POL01068804,0,Low Risk
AGT92063010,Pending,29,9,POL03033132,0,Low Risk
AGT29809757,Renewed,15,54,POL48255103,0,Medium Risk
AGT20207459,Pending,7,34,POL94723645,0,Medium Risk
AGT75590453,Pending,1,41,POL28172331,0,Medium Risk
AGT96663442,Renewed,33,8,POL70866234,0,Low Risk
AGT55471388,Not Renewed,29,75,POL14684878,1,High Risk
AGT77443040,Pending,4,34,POL94943347,0,Medium Risk
AGT40491911,Not Renewed,34,70,POL31224830,1,High Risk
AGT99933473,Not Renewed,16,96,POL33177916,1,High Risk
AGT89416734,Renewed,46,3,POL14072112,0,Low Risk
AGT30576565,Pending,32,60,POL09462965,0,Medium Risk
AGT27397676,Renewed,42,57,POL69777787,0,Medium Risk
AGT29974315,Renewed,40,82,POL23581745,1,High Risk
AGT02311403,Pending,49,32,POL21865118,0,Medium Risk
AGT15408598,Not Renewed,27,69,POL79962283,0,High Risk
AGT79371333,Pending,9,80,POL44992881,1,High Risk
AGT11814318,Pending,32,81,POL51700588,1,High Risk
AGT64806683,Renewed,8,11,POL75657317,0,Low Risk
AGT83948741,Not Renewed,11,23,POL51395924,0,Low Risk
AGT36722073,Renewed,6,100,POL75494464,1,High Risk
AGT16180070,Pending,28,62,POL87711451,0,High Risk
AGT43130399,Pending,39,14,POL66860672,0,Low Risk
AGT30968592,Pending,6,41,POL05225694,0,Medium Risk
AGT35253662,Renewed,28,35,POL02258663,0,Medium Risk
AGT31165624,Renewed,18,28,POL75098865,0,Low Risk
AGT06416909,Not Renewed,43,10,POL24582838,0,Low Risk
AGT21698382,Pending,48,36,POL77765185,0,Medium Risk
AGT61758324,Renewed,3,92,POL75914495,1,High Risk
AGT85371670,Not Renewed,22,92,POL23336703,1,High Risk
AGT18100999,Not Renewed,35,37,POL82679187,0,Medium Risk
AGT49009076,Pending,32,19,POL05037648,0,Low Risk
AGT29547199,Not Renewed,18,4,POL96221318,0,Low Risk
AGT58453617,Not Renewed,13,48,POL27915739,0,Medium Risk
AGT10065682,Pending,2,9,POL98680765,0,Low Risk
AGT82792142,Not Renewed,13,27,POL71597887,0,Low Risk
AGT30216554,Not Renewed,39,20,POL71437971,0,Low Risk
AGT25986929,Renewed,19,10,POL77500354,0,Low Risk
AGT68876655,Renewed,3,79,POL76996418,1,High Risk
AGT91428468,Not Renewed,16,21,POL37906683,0,Low Risk
AGT86092059,Renewed,22,52,POL45303866,0,Medium Risk
AGT55426155,Renewed,41,13,POL60056200,0,Low Risk
AGT11781347,Not Renewed,3,36,POL85480742,0,Medium Risk
AGT08375141,Not Renewed,23,61,POL11311249,0,High Risk
AGT35694138,Pending,44,96,POL77958772,1,High Risk
AGT51761655,Pending,17,96,POL05185447,1,High Risk
AGT68645305,Renewed,11,38,POL18055024,0,Medium Risk
AGT47187117,Renewed,0,32,POL11682509,0,Medium Risk
AGT45146544,Not Renewed,48,16,POL87334776,0,Low Risk
AGT53938500,Not Renewed,22,59,POL60959014,0,Medium Risk
AGT16849779,Renewed,44,16,POL07946398,0,Low Risk
AGT51585466,Renewed,26,78,POL85374430,1,High Risk
AGT10183960,Not Renewed,10,37,POL76059961,0,Medium Risk
AGT04317363,Pending,10,71,POL52778521,1,High Risk
AGT40982629,Not Renewed,35,6,POL32646006,0,Low Risk
AGT56308472,Renewed,38,94,POL86718236,1,High Risk
AGT13384424,Not Renewed,46,45,POL00862798,0,Medium Risk
AGT76419960,Not Renewed,32,79,POL98618330,1,High Risk
AGT77448089,Renewed,3,94,POL66992068,1,High Risk
AGT69426026,Not Renewed,27,7,POL82970640,0,Low Risk
AGT18178442,Pending,36,94,POL25517652,1,High Risk
AGT40000198,Renewed,41,61,POL06409803,0,High Risk
AGT16573224,Renewed,2,4,POL88450754,0,Low Risk
AGT69955273,Not Renewed,39,6,POL51127842,0,Low Risk
AGT72710705,Pending,7,38,POL58793431,0,Medium Risk
AGT14286748,Pending,31,28,POL84536532,0,Low Risk
AGT16498268,Not Renewed,29,69,POL46047482,0,High Risk
AGT89205816,Pending,28,70,POL18422174,1,High Risk
AGT10960372,Pending,34,99,POL65121827,1,High Risk
AGT86766428,Not Renewed,1,20,POL30700700,0,Low Risk
AGT80166888,Pending,22,35,POL26217907,0,Medium Risk
AGT67352734,Renewed,50,93,POL28359408,1,High Risk
AGT96609345,Pending,5,48,POL39585916,0,Medium Risk
AGT45376101,Pending,25,1,POL40288131,0,Low Risk
AGT08721596,Not Renewed,20,33,POL12588543,0,Medium Risk
AGT58829613,Renewed,11,61,POL94299396,0,High Risk
AGT20609453,Pending,30,99,POL01953510,1,High Risk
AGT01755514,Pending,32,43,POL53180986,0,Medium Risk
AGT88642752,Not Renewed,23,44,POL60529596,0,Medium Risk
AGT42870459,Renewed,46,43,POL17699181,0,Medium Risk
AGT60995113,Not Renewed,10,26,POL85518381,0,Low Risk
AGT75044830,Pending,44,85,POL00790731,1,High Risk
AGT77160426,Pending,20,86,POL79308293,1,High Risk
AGT70303785,Not Renewed,48,81,POL75583220,1,High Risk
AGT52211491,Pending,13,38,POL93077983,0,Medium Risk
AGT73870785,Renewed,29,35,POL41162519,0,Medium Risk
AGT19540993,Renewed,14,78,POL21013410,1,High Risk
AGT10269202,Not Renewed,22,25,POL73536906,0,Low Risk
AGT66193903,Renewed,41,38,POL80301647,0,Medium Risk
AGT40327186,Renewed,3,49,POL79966692,0,Medium Risk
AGT89542709,Renewed,45,57,POL14879776,0,Medium Risk
AGT30765121,Not Renewed,32,10,POL58623707,0,Low Risk
AGT77793827,Pending,4,12,POL10386302,0,Low Risk
AGT39948651,Pending,0,25,POL56491969,0,Low Risk
AGT07490860,Not Renewed,48,95,POL99602250,1,High Risk
AGT83076835,Renewed,40,9,POL01897492,0,Low Risk
AGT11234490,Not Renewed,37,22,POL03026921,0,Low Risk
AGT68648460,Renewed,46,97,POL36441789,1,High Risk
AGT34930585,Renewed,32,40,POL21292296,0,Medium Risk
AGT53048156,Not Renewed,19,39,POL38348666,0,Medium Risk
AGT25696620,Renewed,46,17,POL58185281,0,Low Risk
AGT38103461,Renewed,30,50,POL82403986,0,Medium Risk
AGT81224653,Pending,41,21,POL69345542,0,Low Risk
AGT22985672,Renewed,8,93,POL61565089,1,High Risk
AGT68351380,Renewed,4,64,POL72131385,0,High Risk
AGT06991321,Not Renewed,40,19,POL99575360,0,Low Risk
AGT16670057,Not Renewed,32,61,POL73764767,0,High Risk
AGT64665927,Pending,21,47,POL15585087,0,Medium Risk
AGT38431006,Pending,6,35,POL59775349,0,Medium Risk
AGT09715608,Not Renewed,3,80,POL33945420,1,High Risk
AGT34951947,Renewed,3,50,POL02432943,0,Medium Risk
AGT17971375,Not Renewed,46,85,POL33232710,1,High Risk
AGT06918363,Renewed,20,17,POL92258412,0,Low Risk
AGT47225197,Not Renewed,21,87,POL26888148,1,High Risk
AGT32170586,Pending,48,40,POL94726413,0,Medium Risk
AGT76343267,Pending,10,56,POL73854383,0,Medium Risk
AGT70645262,Not Renewed,5,11,POL19911528,0,Low Risk
AGT96635757,Not Renewed,41,66,POL89952764,0,High Risk
AGT34379979,Not Renewed,6,57,POL41639012,0,Medium Risk
AGT81450492,Not Renewed,46,30,POL38343188,0,Low Risk
AGT49827067,Not Renewed,9,47,POL60365755,0,Medium Risk
AGT13513566,Pending,34,7,POL72072111,0,Low Risk
AGT53043808,Not Renewed,8,21,POL69526791,0,Low Risk
AGT56661662,Renewed,45,44,POL75813186,0,Medium Risk
AGT08845045,Renewed,28,20,POL54348718,0,Low Risk
AGT31445639,Renewed,4,43,POL01382311,0,Medium Risk
AGT51549884,Renewed,18,1,POL91394495,0,Low Risk
AGT02876543,Renewed,2,8,POL27929198,0,Low Risk
AGT27940575,Renewed,18,66,POL96583337,0,High Risk
AGT52580249,Not Renewed,46,21,POL42489589,0,Low Risk
AGT72111439,Not Renewed,38,88,POL62455700,1,High Risk
AGT10089719,Pending,30,6,POL06553987,0,Low Risk
AGT72791493,Renewed,36,72,POL64197228,1,High Risk
AGT37297514,Pending,7,51,POL23778009,0,Medium Risk
AGT86653429,Not Renewed,2,78,POL89539607,1,High Risk
AGT47730022,Pending,26,41,POL77225479,0,Medium Risk
AGT23837758,Not Renewed,39,88,POL80674848,1,High Risk
AGT24575955,Renewed,19,86,POL70742419,1,High Risk
AGT86377383,Not Renewed,48,69,POL10130655,0,High Risk
AGT90207975,Not Renewed,40,7,POL35832686,0,Low Risk
AGT93355318,Not Renewed,26,97,POL27597307,1,High Risk
AGT23728239,Renewed,26,37,POL18801240,0,Medium Risk
AGT71657679,Renewed,26,54,POL88077264,0,Medium Risk
AGT10393590,Pending,48,88,POL28486225,1,High Risk
AGT47479021,Renewed,36,99,POL51666989,1,High Risk
AGT56435523,Renewed,45,57,POL84313861,0,Medium Risk
AGT28458676,Renewed,39,33,POL95370014,0,Medium Risk
AGT92230513,Pending,34,3,POL90934498,0,Low Risk
AGT53142267,Renewed,48,81,POL63879412,1,High Risk
AGT81886985,Not Renewed,24,16,POL16556269,0,Low Risk
AGT82280300,Pending,3,50,POL79052116,0,Medium Risk
AGT23359758,Not Renewed,39,37,POL42869985,0,Medium Risk
AGT70183878,Pending,23,22,POL83165381,0,Low Risk
AGT57643810,Pending,5,25,POL55184793,0,Low Risk
AGT10328564,Renewed,15,1,POL58505380,0,Low Risk
AGT13023382,Not Renewed,43,82,POL05441250,1,High Risk
AGT63554768,Not Renewed,1,79,POL01003100,1,High Risk
AGT88342414,Renewed,46,38,POL90883106,0,Medium Risk
AGT52725736,Not Renewed,21,78,POL24756615,1,High Risk
AGT27964540,Pending,39,93,POL68840569,1,High Risk
AGT73250290,Not Renewed,42,36,POL59080097,0,Medium Risk
AGT09202087,Not Renewed,31,32,POL75342581,0,Medium Risk
AGT33462929,Renewed,47,100,POL80560091,1,High Risk
AGT33646681,Renewed,3,50,POL19924089,0,Medium Risk
AGT24123322,Not Renewed,43,52,POL65040463,0,Medium Risk
AGT26732066,Not Renewed,40,34,POL48871817,0,Medium Risk
AGT35694926,Pending,8,45,POL41207897,0,Medium Risk
AGT75086221,Not Renewed,7,97,POL47660863,1,High Risk
AGT65211786,Not Renewed,39,83,POL30839784,1,High Risk
AGT40942105,Renewed,10,86,POL37677741,1,High Risk
AGT62215753,Renewed,31,18,POL67385863,0,Low Risk
AGT86707971,Not Renewed,14,11,POL52131318,0,Low Risk
AGT81747217,Pending,5,76,POL19793427,1,High Risk
AGT24449694,Not Renewed,20,9,POL21472760,0,Low Risk
AGT11922744,Not Renewed,48,64,POL58933149,0,High Risk
AGT26076493,Pending,23,31,POL25392096,0,Medium Risk
AGT94835963,Pending,39,3,POL12917640,0,Low Risk
AGT64097179,Pending,7,89,POL99154634,1,High Risk
AGT49624335,Pending,22,12,POL63440106,0,Low Risk
AGT49245664,Not Renewed,29,40,POL83258516,0,Medium Risk
AGT71236709,Not Renewed,26,10,POL94782191,0,Low Risk
AGT82854714,Not Renewed,0,44,POL15463503,0,Medium Risk
AGT80220827,Renewed,35,9,POL20706206,0,Low Risk
AGT14025957,Pending,16,49,POL00874992,0,Medium Risk
AGT52528684,Not Renewed,12,40,POL44369068,0,Medium Risk
AGT55199019,Renewed,48,2,POL22842025,0,Low Risk
AGT43552718,Pending,8,72,POL09444948,1,High Risk
AGT27976365,Pending,41,30,POL28145230,0,Low Risk
AGT86110587,Not Renewed,25,54,POL71626215,0,Medium Risk
AGT45149392,Renewed,33,64,POL34664875,0,High Risk
AGT06716573,Renewed,15,61,POL63887686,0,High Risk
AGT23851228,Pending,43,36,POL26441179,0,Medium Risk
AGT15090095,Pending,12,30,POL94534713,0,Low Risk
AGT87557610,Pending,18,15,POL61326572,0,Low Risk
AGT00588361,Renewed,30,78,POL02370104,1,High Risk
AGT39932908,Renewed,8,45,POL25240752,0,Medium Risk
AGT56094221,Renewed,47,52,POL09632911,0,Medium Risk
AGT18077838,Renewed,24,60,POL96461175,0,Medium Risk
AGT29470577,Not Renewed,25,86,POL87625141,1,High Risk
AGT67691960,Not Renewed,36,7,POL72620502,0,Low Risk
AGT40649534,Renewed,4,41,POL06079689,0,Medium Risk
AGT44460415,Pending,9,47,POL88411869,0,Medium Risk
AGT89512041,Not Renewed,1,70,POL55036826,1,High Risk
AGT33751603,Pending,31,34,POL50892587,0,Medium Risk
AGT22085996,Not Renewed,12,29,POL80170716,0,Low Risk
AGT39920368,Not Renewed,1,92,POL39619519,1,High Risk
AGT38282186,Not Renewed,14,9,POL50101215,0,Low Risk
AGT50627769,Not Renewed,40,93,POL00700775,1,High Risk
AGT01927888,Not Renewed,41,51,POL67523094,0,Medium Risk
AGT57208382,Not Renewed,17,4,POL72000232,0,Low Risk
AGT87343883,Renewed,8,42,POL90189213,0,Medium Risk
AGT57309182,Renewed,28,72,POL92386046,1,High Risk
AGT42533329,Pending,6,45,POL73143221,0,Medium Risk
AGT69827735,Not Renewed,36,47,POL53379185,0,Medium Risk
AGT16179367,Pending,34,50,POL47327506,0,Medium Risk
AGT84536336,Pending,33,80,POL13383594,1,High Risk
AGT95764320,Pending,27,49,POL67043142,0,Medium Risk
AGT42156875,Not Renewed,18,78,POL50918861,1,High Risk
AGT45465916,Not Renewed,42,92,POL36441440,1,High Risk
AGT74314112,Renewed,21,10,POL96262921,0,Low Risk
AGT59997160,Not Renewed,28,83,POL99499463,1,High Risk
AGT52483847,Renewed,49,74,POL91712276,1,High Risk
AGT38209641,Not Renewed,18,52,POL31787198,0,Medium Risk
AGT89577600,Not Renewed,6,94,POL08738740,1,High Risk
AGT34238646,Renewed,36,46,POL17891442,0,Medium Risk
AGT69874293,Renewed,40,14,POL71538226,0,Low Risk
AGT01681681,Not Renewed,3,53,POL77743586,0,Medium Risk
AGT15769069,Pending,7,6,POL05711191,0,Low Risk
AGT31291538,Renewed,7,90,POL22946424,1,High Risk
AGT43900235,Renewed,2,3,POL20614853,0,Low Risk
AGT61480686,Pending,11,36,POL86747748,0,Medium Risk
AGT17403849,Renewed,0,35,POL29088779,0,Medium Risk
AGT01833144,Renewed,22,37,POL93447913,0,Medium Risk
AGT13205473,Renewed,15,62,POL41257003,0,High Risk
AGT27597022,Pending,32,77,POL99145104,1,High Risk
AGT47029292,Renewed,50,47,POL46952826,0,Medium Risk
AGT56754655,Pending,13,48,POL21888730,0,Medium Risk
AGT08512331,Renewed,2,93,POL21102975,1,High Risk
AGT48652271,Not Renewed,31,10,POL92124618,0,Low Risk
AGT92337556,Pending,40,80,POL01760964,1,High Risk
AGT29014646,Renewed,44,66,POL54754157,0,High Risk
AGT35957207,Pending,31,96,POL25321971,1,High Risk
AGT44523020,Pending,0,31,POL27825756,0,Medium Risk
AGT10898526,Pending,37,16,POL96689813,0,Low Risk
AGT70506510,Pending,34,70,POL54131362,1,High Risk
AGT45072302,Not Renewed,21,36,POL08111147,0,Medium Risk
AGT22308714,Not Renewed,38,66,POL10125019,0,High Risk
AGT50878522,Renewed,37,24,POL18629977,0,Low Risk
AGT58376718,Pending,23,54,POL05757630,0,Medium Risk
AGT17988290,Renewed,39,93,POL34609667,1,High Risk
AGT04993407,Pending,34,80,POL28345234,1,High Risk
AGT10063562,Renewed,38,34,POL43038676,0,Medium Risk
AGT52655520,Pending,19,33,POL45200895,0,Medium Risk
AGT38826618,Not Renewed,25,64,POL45269265,0,High Risk
AGT31343400,Pending,45,78,POL85051035,1,High Risk
AGT91560052,Pending,37,86,POL77001792,1,High Risk
AGT94987830,Not Renewed,6,35,POL16384443,0,Medium Risk
AGT36654775,Renewed,13,33,POL58924354,0,Medium Risk
AGT40137090,Not Renewed,44,100,POL61380833,1,High Risk
AGT60594561,Not Renewed,13,47,POL13756321,0,Medium Risk
AGT66173437,Pending,16,1,POL05422944,0,Low Risk
AGT86102098,Not Renewed,3,89,POL46408344,1,High Risk
AGT41438464,Pending,37,13,POL06244566,0,Low Risk
AGT16927362,Pending,7,4,POL81978916,0,Low Risk
AGT94697022,Pending,48,15,POL38653037,0,Low Risk
AGT00894685,Renewed,9,99,POL09045141,1,High Risk
AGT20328171,Renewed,9,9,POL90750748,0,Low Risk
AGT52551133,Renewed,0,57,POL21603808,0,Medium Risk
AGT12658374,Pending,26,27,POL05899397,0,Low Risk
AGT03300478,Not Renewed,31,59,POL80956972,0,Medium Risk
AGT68506638,Renewed,10,91,POL19177817,1,High Risk
AGT56428080,Renewed,22,74,POL92889380,1,High Risk
AGT90374060,Pending,3,15,POL78176386,0,Low Risk
AGT31967687,Pending,30,64,POL04691373,0,High Risk
AGT48785733,Renewed,47,33,POL86881272,0,Medium Risk
AGT21495798,Not Renewed,14,15,POL50787866,0,Low Risk
AGT77594004,Renewed,7,94,POL16680260,1,High Risk
AGT16417201,Pending,36,43,POL11235338,0,Medium Risk
AGT86361652,Pending,50,11,POL95397773,0,Low Risk
AGT65162667,Pending,11,43,POL03108905,0,Medium Risk
AGT35484081,Renewed,5,49,POL40242558,0,Medium Risk
AGT48143995,Not Renewed,26,59,POL92654706,0,Medium Risk
AGT22568757,Pending,41,64,POL79167800,0,High Risk
AGT76688130,Renewed,34,37,POL25010710,0,Medium Risk
AGT66247641,Renewed,43,61,POL07883345,0,High Risk
AGT18963304,Renewed,49,6,POL88877150,0,Low Risk
AGT02398751,Pending,15,64,POL10715809,0,High Risk
AGT74909667,Not Renewed,33,81,POL96943795,1,High Risk
AGT60459885,Pending,39,30,POL87949298,0,Low Risk
AGT63420461,Not Renewed,38,15,POL31242516,0,Low Risk
AGT53707768,Pending,38,30,POL02018032,0,Low Risk
AGT87837652,Pending,18,38,POL04376186,0,Medium Risk
AGT83638122,Pending,25,11,POL19709461,0,Low Risk
AGT35387477,Renewed,37,9,POL62969017,0,Low Risk
AGT80415491,Renewed,2,96,POL63810929,1,High Risk
AGT67390325,Not Renewed,32,57,POL73385230,0,Medium Risk
AGT21926359,Not Renewed,10,53,POL75665661,0,Medium Risk
AGT28385844,Not Renewed,2,66,POL42401961,0,High Risk
AGT62073164,Not Renewed,5,18,POL81304497,0,Low Risk
AGT58494042,Not Renewed,41,30,POL43112527,0,Low Risk
AGT56572242,Renewed,44,97,POL51431594,1,High Risk
AGT62792372,Renewed,34,52,POL01761052,0,Medium Risk
AGT87066886,Not Renewed,5,81,POL40414509,1,High Risk
AGT16937584,Renewed,4,93,POL90757042,1,High Risk
AGT91226468,Pending,14,5,POL03903128,0,Low Risk
AGT70649070,Pending,49,2,POL76144005,0,Low Risk
AGT71367337,Not Renewed,3,81,POL64086911,1,High Risk
AGT90861627,Not Renewed,22,69,POL57255628,0,High Risk
AGT01486373,Pending,18,38,POL23599244,0,Medium Risk
AGT05786826,Pending,22,77,POL28741464,1,High Risk
AGT87148625,Pending,26,43,POL75577474,0,Medium Risk
AGT87148761,Renewed,19,34,POL65525755,0,Medium Risk
AGT47368133,Not Renewed,34,29,POL82520665,0,Low Risk
AGT74398198,Not Renewed,32,30,POL74434126,0,Low Risk
AGT28175449,Not Renewed,10,82,POL85168651,1,High Risk
AGT19195332,Not Renewed,5,35,POL83633099,0,Medium Risk
AGT38672937,Not Renewed,1,67,POL24186172,0,High Risk
AGT07494892,Pending,13,99,POL07053909,1,High Risk
AGT37209201,Pending,48,60,POL84894422,0,Medium Risk
AGT83826476,Renewed,16,7,POL75119597,0,Low Risk
AGT89727526,Pending,41,15,POL51011477,0,Low Risk
AGT10982844,Pending,2,8,POL48850895,0,Low Risk
AGT21760158,Pending,26,71,POL24286854,1,High Risk
AGT05869470,Not Renewed,32,62,POL13813789,0,High Risk
AGT82205993,Pending,7,17,POL73426057,0,Low Risk
AGT93962598,Pending,43,98,POL50813853,1,High Risk
AGT03680729,Not Renewed,40,61,POL98385553,0,High Risk
AGT66225466,Pending,35,85,POL93524693,1,High Risk
AGT11628866,Not Renewed,20,25,POL28999466,0,Low Risk
AGT84263446,Not Renewed,2,15,POL20316923,0,Low Risk
AGT89900219,Renewed,35,68,POL90352176,0,High Risk
AGT78074097,Renewed,3,19,POL76724353,0,Low Risk
AGT25278698,Pending,26,45,POL02097405,0,Medium Risk
AGT35643053,Not Renewed,0,34,POL31424622,0,Medium Risk
AGT57623856,Pending,29,66,POL25895940,0,High Risk
AGT82098534,Not Renewed,22,15,POL16366853,0,Low Risk
AGT37491168,Pending,25,5,POL80090521,0,Low Risk
AGT29669995,Not Renewed,17,63,POL55309097,0,High Risk
AGT63101793,Not Renewed,37,51,POL86348344,0,Medium Risk
AGT13615911,Renewed,21,56,POL22122728,0,Medium Risk
AGT49587146,Pending,30,93,POL90177568,1,High Risk
AGT79970849,Not Renewed,8,21,POL23565642,0,Low Risk
AGT35840435,Pending,15,17,POL72422033,0,Low Risk
AGT56150027,Pending,47,12,POL95639941,0,Low Risk
AGT38692502,Renewed,38,88,POL83116097,1,High Risk
AGT50869404,Renewed,42,49,POL91451194,0,Medium Risk
AGT33892713,Not Renewed,23,90,POL38948704,1,High Risk
AGT61633049,Renewed,9,11,POL41034337,0,Low Risk
AGT94545406,Pending,49,8,POL43471833,0,Low Risk
AGT11940692,Renewed,2,25,POL69546989,0,Low Risk
AGT37021573,Renewed,29,6,POL65041637,0,Low Risk
AGT73410286,Pending,27,12,POL39194296,0,Low Risk
AGT60325093,Pending,13,15,POL05755013,0,Low Risk
AGT17421478,Not Renewed,50,50,POL51199484,0,Medium Risk
AGT28087956,Renewed,22,14,POL01616706,0,Low Risk
